"","month","day","year","id","age","kg.meat","hours","datatype"
"2589",6,25,2002,3159,63,0,NA,3
"2590",7,15,2002,3159,63,1.21,NA,3
"2591",7,16,2002,3159,63,4.87,NA,3
"2592",7,17,2002,3159,63,4.87,NA,3
"2593",7,18,2002,3159,63,3.75,NA,3
"2594",7,19,2002,3159,63,3.75,NA,3
"2595",7,20,2002,3159,63,0,NA,3
"2596",7,28,2002,3159,63,0,NA,3
"2597",7,29,2002,3159,63,4.87,NA,3
"2598",7,30,2002,3159,63,0,NA,3
"2599",7,31,2002,3159,63,4.87,NA,3
"2600",8,1,2002,3159,63,0,NA,3
"2601",8,7,2002,3159,63,4.87,NA,3
"2602",8,8,2002,3159,63,0,NA,3
"2603",8,9,2002,3159,63,7.8,NA,3
"2604",8,10,2002,3159,63,4.87,NA,3
"2605",8,11,2002,3159,63,0,NA,3
"2606",8,17,2002,3159,63,0,NA,3
"2607",8,18,2002,3159,63,0,NA,3
"2608",8,19,2002,3159,63,0,NA,3
"2609",8,20,2002,3159,63,0,NA,3
"2610",9,13,2002,3159,63,0,NA,3
"2611",9,14,2002,3159,63,4.87,NA,3
"2612",9,15,2002,3159,63,0,NA,3
"2613",9,16,2002,3159,63,0,NA,3
"2614",9,17,2002,3159,63,0,NA,3
"2615",9,18,2002,3159,63,0,NA,3
"2616",9,19,2002,3159,63,2.19,NA,3
"2617",9,20,2002,3159,63,0,NA,3
"2618",10,2,2002,3159,63,0,NA,3
"2619",10,3,2002,3159,63,4.96,NA,3
"2620",10,4,2002,3159,63,0,NA,3
"2621",10,5,2002,3159,63,0,NA,3
"2622",11,5,2002,3159,63,4.87,NA,3
"2623",11,6,2002,3159,63,2.75,NA,3
"2624",11,7,2002,3159,63,0,NA,3
"2625",11,8,2002,3159,63,0,NA,3
"2626",11,9,2002,3159,63,2.19,NA,3
"2627",11,10,2002,3159,63,4.87,NA,3
"2628",11,11,2002,3159,63,4.96,NA,3
"2629",11,13,2002,3159,63,7.8,NA,3
"2630",11,14,2002,3159,63,0,NA,3
"2631",11,15,2002,3159,63,0,NA,3
"2632",11,16,2002,3159,63,0,NA,3
"2633",11,17,2002,3159,63,0,NA,3
"2634",12,28,2002,3159,63,0,NA,3
"2635",12,29,2002,3159,63,0,NA,3
"2636",12,30,2002,3159,63,0,NA,3
"2637",1,11,2003,3159,64,0,NA,3
"2638",1,12,2003,3159,64,0,NA,3
"2639",1,13,2003,3159,64,0,NA,3
"2640",1,14,2003,3159,64,2.6,NA,3
"2641",1,15,2003,3159,64,0,NA,3
"2642",1,16,2003,3159,64,0,NA,3
"2643",1,28,2003,3159,64,0,NA,3
"2644",1,29,2003,3159,64,4.96,NA,3
"2645",1,30,2003,3159,64,3.71,NA,3
"2646",1,31,2003,3159,64,0,NA,3
"2647",2,1,2003,3159,64,0,NA,3
"2648",2,2,2003,3159,64,2.8,NA,3
"2649",2,23,2003,3159,64,0,NA,3
"2650",2,24,2003,3159,64,4.87,NA,3
"2651",2,25,2003,3159,64,0,NA,3
"2652",2,26,2003,3159,64,2.85,NA,3
"2653",3,7,2003,3159,64,4.25,NA,3
"2654",3,9,2003,3159,64,0,NA,3
"2655",3,10,2003,3159,64,7.8,NA,3
"2656",3,19,2003,3159,64,0,NA,3
"2657",3,20,2003,3159,64,0,NA,3
"2658",3,21,2003,3159,64,0,NA,3
"2659",3,22,2003,3159,64,0,NA,3
"2660",3,23,2003,3159,64,0,NA,3
"2661",3,24,2003,3159,64,0,NA,3
"2662",4,24,2003,3159,64,0,NA,3
"2663",4,25,2003,3159,64,0,NA,3
"2664",4,26,2003,3159,64,7.8,NA,3
"2665",4,27,2003,3159,64,3.71,NA,3
"2666",5,30,2003,3159,64,3.71,NA,3
"2667",7,8,2003,3159,64,0,NA,3
"2668",7,9,2003,3159,64,0,NA,3
"2669",7,10,2003,3159,64,4.87,NA,3
"2670",7,11,2003,3159,64,0,NA,3
"2671",7,23,2003,3159,64,0,NA,3
"2672",7,24,2003,3159,64,4.96,NA,3
"2673",7,25,2003,3159,64,0,NA,3
"2674",7,26,2003,3159,64,4.87,NA,3
"2675",7,27,2003,3159,64,0,NA,3
"2676",7,28,2003,3159,64,0,NA,3
"2677",7,29,2003,3159,64,5.62,NA,3
"2678",7,30,2003,3159,64,0,NA,3
"2679",7,31,2003,3159,64,4.87,NA,3
"2680",8,30,2003,3159,64,5.62,NA,3
"2681",8,31,2003,3159,64,4.96,NA,3
"2682",9,1,2003,3159,64,4.87,NA,3
"2683",9,2,2003,3159,64,4.87,NA,3
"2684",9,3,2003,3159,64,0,NA,3
"2685",7,20,2004,3159,65,0,NA,3
"2686",7,21,2004,3159,65,4.87,NA,3
"2687",6,7,2005,3159,66,3.65,NA,3
"2688",6,8,2005,3159,66,0,NA,3
"2689",6,9,2005,3159,66,0,NA,3
"2690",11,27,2005,3159,66,0,NA,3
"2691",11,28,2005,3159,66,0,NA,3
"2692",11,29,2005,3159,66,0,NA,3
"2693",11,30,2005,3159,66,0,NA,3
"2694",12,1,2005,3159,66,0,NA,3
"2695",4,25,2006,3159,67,0,NA,3
"2696",4,26,2006,3159,67,0,NA,3
"2697",4,27,2006,3159,67,8.74,NA,3
"2698",4,28,2006,3159,67,4.87,NA,3
"2699",4,29,2006,3159,67,0,NA,3
"2700",5,18,2006,3159,67,0,NA,3
"2701",5,19,2006,3159,67,0,NA,3
"2702",5,20,2006,3159,67,0,NA,3
"2703",5,21,2006,3159,67,0,NA,3
"2704",5,22,2006,3159,67,0,NA,3
"2705",5,23,2006,3159,67,0,NA,3
"2706",5,24,2006,3159,67,0,NA,3
"2707",5,25,2006,3159,67,0,NA,3
"2708",5,26,2006,3159,67,0,NA,3
"2709",5,27,2006,3159,67,0,NA,3
"2710",6,3,2006,3159,67,0,NA,3
"2711",6,4,2006,3159,67,3.71,NA,3
"2712",6,5,2006,3159,67,4.96,NA,3
"2713",6,6,2006,3159,67,4.96,NA,3
"2714",6,7,2006,3159,67,7.8,NA,3
"2715",6,29,2006,3159,67,0,NA,3
"2716",6,30,2006,3159,67,4.96,NA,3
"2717",7,1,2006,3159,67,7.8,NA,3
"2718",7,2,2006,3159,67,4.87,NA,3
"2719",7,3,2006,3159,67,8.74,NA,3
"2720",7,4,2006,3159,67,8.74,NA,3
"2721",7,5,2006,3159,67,4.96,NA,3
"2722",7,6,2006,3159,67,4.96,NA,3
"2723",7,7,2006,3159,67,4.87,NA,3
"2724",7,8,2006,3159,67,0,NA,3
"2725",7,9,2006,3159,67,4.96,NA,3
"2726",7,10,2006,3159,67,3.75,NA,3
"2727",1,11,2007,3159,68,7.8,NA,3
"2728",3,4,2007,3159,68,0,NA,3
"2729",3,5,2007,3159,68,0,NA,3
"2730",3,6,2007,3159,68,0,NA,3
"2731",3,7,2007,3159,68,4.87,NA,3
"2732",3,8,2007,3159,68,8.02,NA,3
"2733",3,9,2007,3159,68,4.96,NA,3
"2734",8,26,1997,3164,58,3.92,8.5,1
"2735",8,27,1997,3164,58,10,7,1
"2736",8,28,1997,3164,58,6.4,7.5,1
"2737",10,21,1997,3164,58,7,8.6,1
"2738",10,22,1997,3164,58,27.3,8.1,1
"2739",10,23,1997,3164,58,5.2,7.7,1
"2740",8,19,2000,3164,61,0,NA,3
"2741",8,29,2000,3164,61,0,NA,3
"2742",9,3,2000,3164,61,0,NA,3
"2743",9,4,2000,3164,61,0,NA,3
"2744",9,5,2000,3164,61,4.5,NA,3
"2745",1,9,2001,3164,62,4.5,NA,3
"2746",1,10,2001,3164,62,0,NA,3
"2747",1,11,2001,3164,62,0,NA,3
"2748",1,12,2001,3164,62,4.5,NA,3
"2749",1,13,2001,3164,62,0,NA,3
"2750",1,14,2001,3164,62,4.5,NA,3
"2751",4,28,2001,3164,62,4.5,NA,3
"2752",5,15,2001,3164,62,9,NA,3
"2753",5,21,2001,3164,62,9,NA,3
"2754",5,22,2001,3164,62,7.5,NA,3
"2755",5,23,2001,3164,62,0,NA,3
"2756",5,24,2001,3164,62,9,NA,3
"2757",5,25,2001,3164,62,7.5,NA,3
"2758",9,13,2001,3164,62,4.5,NA,3
"2759",10,22,2001,3164,62,4.5,NA,3
"2760",11,9,2001,3164,62,4.5,NA,3
"2761",11,15,2001,3164,62,0,NA,3
"2762",11,19,2001,3164,62,0,NA,3
"2763",11,27,2001,3164,62,0,NA,3
"2764",12,1,2001,3164,62,4.5,NA,3
"2765",1,10,2004,3164,65,0,NA,3
"2766",1,22,2004,3164,65,0,NA,3
"2767",1,29,2004,3164,65,0,NA,3
"2768",2,14,2004,3164,65,0,NA,3
"2769",3,8,2004,3164,65,9,NA,3
"2770",3,15,2004,3164,65,0,NA,3
"2771",4,1,2004,3164,65,4.5,NA,3
"2772",4,5,2004,3164,65,0,NA,3
"2773",4,10,2004,3164,65,4.5,NA,3
"2774",5,10,2004,3164,65,0,NA,3
"2775",12,5,2004,3164,65,0,NA,3
"2776",1,3,2005,3164,66,0,NA,3
"2777",1,12,2005,3164,66,0,NA,3
"2778",1,28,2005,3164,66,5.4,NA,3
"2779",2,3,2005,3164,66,0,NA,3
"2780",2,8,2005,3164,66,0,NA,3
"2781",2,18,2005,3164,66,2.7,NA,3
"2782",2,23,2005,3164,66,4.5,NA,3
"2783",2,27,2005,3164,66,2.7,NA,3
"2784",3,4,2005,3164,66,0,NA,3
"2785",3,7,2005,3164,66,4.5,NA,3
"2786",3,15,2005,3164,66,2.7,NA,3
"2787",4,5,2005,3164,66,0,NA,3
"2788",5,3,2005,3164,66,8.8,NA,3
"2789",5,13,2005,3164,66,8.8,NA,3
"2790",5,28,2005,3164,66,0,NA,3
"2791",6,10,2005,3164,66,12,NA,3
"2792",6,17,2005,3164,66,0,NA,3
"2793",6,25,2005,3164,66,0,NA,3
"2794",6,26,2005,3164,66,4.5,NA,3
"2795",6,27,2005,3164,66,0,NA,3
"2796",7,25,2005,3164,66,5.4,NA,3
"2797",8,8,2005,3164,66,0,NA,3
"2798",10,9,2005,3164,66,0,NA,3
"2799",11,13,2005,3164,66,1.5,NA,3
"2800",11,26,2005,3164,66,4.5,NA,3
"2801",12,14,2005,3164,66,4.5,NA,3
"2802",12,29,2005,3164,66,0,NA,3
"2803",1,8,2006,3164,67,0,NA,3
"2804",1,29,2006,3164,67,0,NA,3
"2805",3,25,2006,3164,67,0,NA,3
"2806",4,2,2006,3164,67,0,NA,3
"2807",5,6,2006,3164,67,0,NA,3
"2808",6,15,2006,3164,67,0,NA,3
"2809",6,16,2006,3164,67,4.5,NA,3
"2810",6,17,2006,3164,67,0,NA,3
"2811",6,18,2006,3164,67,4.5,NA,3
"2812",6,19,2006,3164,67,0,NA,3
"2813",10,17,1984,3166,44,3.25,5.5,1
"2814",10,18,1984,3166,44,6.75,8,1
"2815",10,19,1984,3166,44,8.31,8,1
"2816",10,20,1984,3166,44,0,9,1
"2817",10,21,1984,3166,44,4.75,5.5,1
"2818",10,22,1984,3166,44,4.81,5,1
"2819",2,13,1996,3166,56,12.46,NA,3
"2820",2,15,1996,3166,56,5.86,NA,3
"2821",2,16,1996,3166,56,190.99,NA,3
"2822",2,19,1996,3166,56,0.41,NA,3
"2823",2,22,1996,3166,56,10.47,NA,3
"2824",5,21,1996,3166,56,6.5,NA,1.1
"2825",5,22,1996,3166,56,2.31,NA,1.1
"2826",5,23,1996,3166,56,0,NA,1.1
"2827",5,24,1996,3166,56,13.68,NA,1.1
"2828",5,25,1996,3166,56,9.82,NA,3
"2829",5,26,1996,3166,56,4.96,NA,3
"2830",8,26,1997,3166,57,8,9,1
"2831",8,27,1997,3166,57,14.1,7,1
"2832",8,28,1997,3166,57,5.05,7,1
"2833",9,23,1997,3166,57,0,NA,3
"2834",9,23,1997,3166,57,0,6.7,1
"2835",9,24,1997,3166,57,0,8.2,1
"2836",9,25,1997,3166,57,0,3.2,1
"2837",9,26,1997,3166,57,0.9,7.5,1
"2838",9,30,1997,3166,57,0,NA,3
"2839",10,2,1997,3166,57,4.87,NA,3
"2840",10,4,1997,3166,57,4.87,NA,3
"2841",10,5,1997,3166,57,1.93,NA,3
"2842",10,6,1997,3166,57,0,NA,3
"2843",10,7,1997,3166,57,8.77,NA,3
"2844",10,8,1997,3166,57,4.87,NA,3
"2845",2,13,1998,3166,58,2.7,NA,3
"2846",2,14,1998,3166,58,3.71,NA,3
"2847",2,15,1998,3166,58,0,NA,3
"2848",2,16,1998,3166,58,3.09,NA,3
"2849",2,17,1998,3166,58,0.9,NA,3
"2850",2,18,1998,3166,58,0,NA,3
"2851",2,19,1998,3166,58,0,NA,3
"2852",2,20,1998,3166,58,4.96,NA,3
"2853",2,21,1998,3166,58,8.6,NA,3
"2854",2,22,1998,3166,58,8.74,NA,3
"2855",2,23,1998,3166,58,1.21,NA,3
"2856",2,24,1998,3166,58,7.8,NA,3
"2857",2,25,1998,3166,58,7.8,NA,3
"2858",2,26,1998,3166,58,0,NA,3
"2859",2,27,1998,3166,58,0,NA,3
"2860",2,28,1998,3166,58,0,NA,3
"2861",3,1,1998,3166,58,4.96,NA,3
"2862",3,2,1998,3166,58,0,NA,3
"2863",9,22,1999,3166,59,2.85,NA,3
"2864",9,23,1999,3166,59,0,NA,3
"2865",9,24,1999,3166,59,0,NA,3
"2866",9,25,1999,3166,59,24,NA,3
"2867",9,26,1999,3166,59,0,NA,3
"2868",9,27,1999,3166,59,0,NA,3
"2869",9,28,1999,3166,59,0,NA,3
"2870",9,29,1999,3166,59,2.19,NA,3
"2871",9,30,1999,3166,59,4.87,NA,3
"2872",10,1,1999,3166,59,7.8,NA,3
"2873",10,2,1999,3166,59,0,NA,3
"2874",10,3,1999,3166,59,0,NA,3
"2875",10,5,1999,3166,59,0,NA,3
"2876",10,6,1999,3166,59,0,NA,3
"2877",10,9,1999,3166,59,0,NA,3
"2878",10,10,1999,3166,59,0,NA,3
"2879",10,12,1999,3166,59,0,NA,3
"2880",10,13,1999,3166,59,3.71,NA,3
"2881",10,14,1999,3166,59,1.21,NA,3
"2882",10,15,1999,3166,59,7.8,NA,3
"2883",10,16,1999,3166,59,2.19,NA,3
"2884",10,22,1999,3166,59,0,NA,3
"2885",10,23,1999,3166,59,24,NA,3
"2886",10,24,1999,3166,59,0,NA,3
"2887",10,26,1999,3166,59,34.56,NA,3
"2888",10,27,1999,3166,59,2.19,NA,3
"2889",10,28,1999,3166,59,0,NA,3
"2890",11,1,1999,3166,59,0,NA,3
"2891",11,2,1999,3166,59,3.71,NA,3
"2892",11,3,1999,3166,59,0,NA,3
"2893",11,4,1999,3166,59,0,NA,3
"2894",11,5,1999,3166,59,0,NA,3
"2895",11,6,1999,3166,59,0,NA,3
"2896",5,15,1980,3170,40,2.4,7.5,1
"2897",5,16,1980,3170,40,0,9.8,1
"2898",5,17,1980,3170,40,8,8.2,1
"2899",5,18,1980,3170,40,0,5.8,1
"2900",5,19,1980,3170,40,5,8.7,1
"2901",11,6,1981,3170,41,7.8,8.1,1
"2902",11,7,1981,3170,41,0,7.8,1
"2903",11,8,1981,3170,41,5.5,7.2,1
"2904",11,10,1981,3170,41,1.5,9.6,1
"2905",11,11,1981,3170,41,0,8.1,1
"2906",11,12,1981,3170,41,0,4.5,1
"2907",11,13,1981,3170,41,0,4.5,1
"2908",2,6,1982,3170,42,0,7.3,1
"2909",2,7,1982,3170,42,35.9,8.9,1
"2910",2,8,1982,3170,42,0,9.1,1
"2911",2,9,1982,3170,42,3.45,8.1,1
"2912",2,11,1982,3170,42,0,8.4,1
"2913",2,12,1982,3170,42,0,8.3,1
"2914",2,13,1982,3170,42,0,8.3,1
"2915",2,14,1982,3170,42,0,8.4,1
"2916",2,15,1982,3170,42,5.4,7.9,1
"2917",10,17,1981,3171,41,0,6.63,1
"2918",10,18,1981,3171,41,2.3,9.67,1
"2919",10,19,1981,3171,41,0,3.78,1
"2920",10,20,1981,3171,41,5.5,8.22,1
"2921",10,21,1981,3171,41,3.9,9.22,1
"2922",10,22,1981,3171,41,7.6,8.07,1
"2923",11,6,1981,3171,41,0,8.1,1
"2924",11,7,1981,3171,41,0.6,6.3,1
"2925",11,8,1981,3171,41,0,7.2,1
"2926",11,10,1981,3171,41,0,9.4,1
"2927",11,11,1981,3171,41,33.9,8.1,1
"2928",11,12,1981,3171,41,0.8,4.5,1
"2929",11,13,1981,3171,41,5.6,4.5,1
"2930",4,18,1982,3171,42,0,8.2,1
"2931",4,19,1982,3171,42,0.69,8.3,1
"2932",4,20,1982,3171,42,8.35,8.6,1
"2933",4,21,1982,3171,42,0,7.2,1
"2934",4,22,1982,3171,42,0,5.7,1
"2935",4,23,1982,3171,42,46,7.2,1
"2936",4,24,1982,3171,42,5.2,8.9,1
"2937",4,25,1982,3171,42,10.7,7.7,1
"2938",4,26,1982,3171,42,3.6,6.6,1
"2939",11,17,1984,3171,44,0,8.2,1
"2940",11,18,1984,3171,44,13.45,11,1
"2941",11,19,1984,3171,44,0,7.6,1
"2942",4,5,1980,3177,39,0.2,7.2,1
"2943",4,6,1980,3177,39,0,9,1
"2944",4,7,1980,3177,39,0,5.3,1
"2945",4,8,1980,3177,39,0,6.7,1
"2946",4,9,1980,3177,39,0,7.5,1
"2947",4,10,1980,3177,39,0,4.5,1
"2948",4,11,1980,3177,39,7.45,4.1,1
"2949",4,12,1980,3177,39,0,5.8,1
"2950",4,13,1980,3177,39,5.5,7.5,1
"2951",4,14,1980,3177,39,0,6,1
"2952",4,15,1980,3177,39,5.8,6,1
"2953",4,25,1980,3177,39,4,6.7,1
"2954",4,26,1980,3177,39,9,9,1
"2955",4,28,1980,3177,39,0,8.8,1
"2956",4,29,1980,3177,39,0,7.2,1
"2957",4,30,1980,3177,39,0,7,1
"2958",5,2,1980,3177,39,0,8,1
"2959",6,21,1980,3177,39,5.5,8.5,1
"2960",6,22,1980,3177,39,0,8.4,1
"2961",6,23,1980,3177,39,3.8,7.1,1
"2962",6,24,1980,3177,39,14.9,7.3,1
"2963",6,26,1980,3177,39,7.95,6.5,1
"2964",6,28,1980,3177,39,35.9,6,1
"2965",10,2,1981,3177,40,3.1,6.97,1
"2966",10,3,1981,3177,40,11.05,9.93,1
"2967",10,4,1981,3177,40,0,1.55,1
"2968",10,5,1981,3177,40,27.95,9.67,1
"2969",10,6,1981,3177,40,0,3.92,1
"2970",10,7,1981,3177,40,8,7.55,1
"2971",10,8,1981,3177,40,3.73,10.72,1
"2972",11,6,1981,3177,40,0,8.1,1
"2973",11,7,1981,3177,40,0.3,7.8,1
"2974",11,8,1981,3177,40,49.5,7.2,1
"2975",11,10,1981,3177,40,1,9.6,1
"2976",11,11,1981,3177,40,0,7.8,1
"2977",11,12,1981,3177,40,0,6.9,1
"2978",11,13,1981,3177,40,5.52,6.9,1
"2979",2,26,1982,3177,41,3.5,8.9,1
"2980",2,27,1982,3177,41,8.18,7.8,1
"2981",2,28,1982,3177,41,2.5,6.5,1
"2982",3,1,1982,3177,41,0,3.9,1
"2983",3,2,1982,3177,41,0,6.7,1
"2984",3,3,1982,3177,41,0,2.3,1
"2985",3,4,1982,3177,41,7.75,9.8,1
"2986",3,5,1982,3177,41,12.8,8.4,1
"2987",3,6,1982,3177,41,14.1,8.8,1
"2988",3,7,1982,3177,41,3.1,7.6,1
"2989",3,8,1982,3177,41,0,5.2,1
"2990",3,9,1982,3177,41,0,9.2,1
"2991",3,10,1982,3177,41,0,6.3,1
"2992",8,26,1997,3177,56,0,8.5,1
"2993",8,27,1997,3177,56,11.1,7,1
"2994",8,28,1997,3177,56,0,7.5,1
"2995",7,25,2000,3177,59,0,4.47,1
"2996",7,26,2000,3177,59,10,6.57,1
"2997",7,27,2000,3177,59,11.5,8.25,1
"2998",7,28,2000,3177,59,4.5,5.13,1
"2999",8,20,2000,3177,59,7.5,NA,3
"3000",8,29,2000,3177,59,0,NA,3
"3001",9,6,2000,3177,59,4.5,NA,3
"3002",9,7,2000,3177,59,13,NA,3
"3003",9,28,2000,3177,59,6.18,NA,3
"3004",10,3,2000,3177,59,4.5,NA,3
"3005",10,6,2000,3177,59,4.5,NA,3
"3006",10,9,2000,3177,59,14.8,NA,3
"3007",10,28,2000,3177,59,0,NA,3
"3008",1,16,2001,3177,60,0,NA,3
"3009",1,18,2001,3177,60,0,NA,3
"3010",1,22,2001,3177,60,4.5,NA,3
"3011",1,24,2001,3177,60,4.5,NA,3
"3012",1,26,2001,3177,60,0,NA,3
"3013",1,31,2001,3177,60,19.7,NA,3
"3014",2,5,2001,3177,60,0,NA,3
"3015",2,6,2001,3177,60,0,NA,3
"3016",2,7,2001,3177,60,0,NA,3
"3017",2,9,2001,3177,60,0,NA,3
"3018",2,10,2001,3177,60,0,NA,3
"3019",4,19,2001,3177,60,0,NA,3
"3020",4,20,2001,3177,60,4.5,NA,3
"3021",4,22,2001,3177,60,4.5,NA,3
"3022",4,23,2001,3177,60,4.5,NA,3
"3023",5,11,2001,3177,60,33.5,NA,3
"3024",5,21,2001,3177,60,28.9,NA,3
"3025",5,22,2001,3177,60,0,NA,3
"3026",5,23,2001,3177,60,0,NA,3
"3027",5,24,2001,3177,60,9,NA,3
"3028",5,25,2001,3177,60,0,NA,3
"3029",8,11,2001,3177,60,0,NA,3
"3030",10,13,2001,3177,60,0,NA,3
"3031",10,3157,2001,3177,60,19.7,NA,3
"3032",11,2,2001,3177,60,19.7,NA,3
"3033",2,20,2004,3177,63,0,NA,3
"3034",3,25,2004,3177,63,0,NA,3
"3035",4,19,2004,3177,63,9,NA,3
"3036",4,26,2004,3177,63,0,NA,3
"3037",2,5,2005,3177,64,12,NA,3
"3038",2,20,2005,3177,64,7.5,NA,3
"3039",3,4,2005,3177,64,4.5,NA,3
"3040",3,5,2005,3177,64,0,NA,3
"3041",4,23,2005,3177,64,9,NA,3
"3042",5,17,2005,3177,64,9,NA,3
"3043",5,20,2005,3177,64,4.5,NA,3
"3044",6,12,2005,3177,64,9,NA,3
"3045",9,20,2005,3177,64,4.5,NA,3
"3046",10,14,2005,3177,64,4.5,NA,3
"3047",1,7,1982,3185,41,0,4.2,1
"3048",1,8,1982,3185,41,0,7.1,1
"3049",1,9,1982,3185,41,0.25,11,1
"3050",1,10,1982,3185,41,0,7.4,1
"3051",1,11,1982,3185,41,36.66,11.1,1
"3052",1,12,1982,3185,41,5.82,9,1
"3053",1,20,1999,3185,57,0,NA,3
"3054",1,21,1999,3185,57,0,NA,3
"3055",1,22,1999,3185,57,0,NA,3
"3056",1,23,1999,3185,57,0,NA,3
"3057",1,24,1999,3185,57,8.74,NA,3
"3058",4,5,1980,3186,38,0,8.3,1
"3059",4,6,1980,3186,38,0,9,1
"3060",4,7,1980,3186,38,0,5.3,1
"3061",4,8,1980,3186,38,0,6.7,1
"3062",4,9,1980,3186,38,9,7.5,1
"3063",4,10,1980,3186,38,0,1.5,1
"3064",4,11,1980,3186,38,0,3.5,1
"3065",4,12,1980,3186,38,0,5.8,1
"3066",4,13,1980,3186,38,0,7.5,1
"3067",4,15,1980,3186,38,0,6,1
"3068",5,15,1980,3186,38,0,7.5,1
"3069",5,16,1980,3186,38,0,9.5,1
"3070",5,17,1980,3186,38,0,6.3,1
"3071",5,18,1980,3186,38,0,5.5,1
"3072",5,19,1980,3186,38,0,5.2,1
"3073",8,5,1994,3186,52,3.93,5,1
"3074",7,5,1995,3186,53,0,NA,3
"3075",7,9,1995,3186,53,0,NA,3
"3076",7,15,1995,3186,53,4.96,NA,3
"3077",7,29,1995,3186,53,30.68,NA,3
"3078",8,15,1995,3186,53,28.22,NA,3
"3079",8,20,1995,3186,53,0,NA,3
"3080",10,31,1995,3186,53,4.87,NA,3
"3081",11,1,1995,3186,53,0,NA,3
"3082",11,2,1995,3186,53,0,NA,3
"3083",11,3,1995,3186,53,4.87,NA,3
"3084",11,4,1995,3186,53,4.87,NA,3
"3085",11,5,1995,3186,53,0,NA,3
"3086",11,21,1995,3186,53,4.87,NA,3
"3087",11,22,1995,3186,53,4.87,NA,3
"3088",11,23,1995,3186,53,4.87,NA,3
"3089",11,24,1995,3186,53,0,NA,3
"3090",11,25,1995,3186,53,0,NA,3
"3091",1,9,1996,3186,54,0,NA,3
"3092",1,10,1996,3186,54,0,NA,3
"3093",1,11,1996,3186,54,0,NA,3
"3094",1,12,1996,3186,54,0,NA,3
"3095",1,13,1996,3186,54,0,NA,3
"3096",1,14,1996,3186,54,0,NA,3
"3097",1,15,1996,3186,54,0,NA,3
"3098",1,16,1996,3186,54,0,NA,3
"3099",1,22,1996,3186,54,0,NA,3
"3100",1,23,1996,3186,54,4.87,NA,3
"3101",1,24,1996,3186,54,7.5,NA,3
"3102",1,25,1996,3186,54,0,NA,3
"3103",3,2,1996,3186,54,4.96,NA,3
"3104",3,9,1996,3186,54,0,NA,3
"3105",3,10,1996,3186,54,4.96,NA,3
"3106",3,31,1996,3186,54,0,NA,3
"3107",4,1,1996,3186,54,0,NA,3
"3108",4,2,1996,3186,54,7.5,NA,3
"3109",4,3,1996,3186,54,0,NA,3
"3110",4,4,1996,3186,54,0,NA,3
"3111",4,12,1996,3186,54,4.96,NA,3
"3112",4,13,1996,3186,54,0,NA,3
"3113",4,14,1996,3186,54,0,NA,3
"3114",4,29,1996,3186,54,4.87,NA,3
"3115",4,30,1996,3186,54,0,NA,3
"3116",5,1,1996,3186,54,7.5,NA,3
"3117",5,2,1996,3186,54,0,NA,3
"3118",5,9,1996,3186,54,9.74,NA,3
"3119",5,10,1996,3186,54,3.71,NA,3
"3120",5,11,1996,3186,54,0,NA,3
"3121",5,12,1996,3186,54,0,NA,3
"3122",5,13,1996,3186,54,4.87,NA,3
"3123",5,14,1996,3186,54,9.74,NA,3
"3124",5,15,1996,3186,54,0,NA,3
"3125",5,16,1996,3186,54,0,NA,3
"3126",5,17,1996,3186,54,0,NA,3
"3127",5,18,1996,3186,54,0,NA,3
"3128",5,19,1996,3186,54,4.96,NA,3
"3129",6,4,1996,3186,54,4.87,NA,3
"3130",6,12,1996,3186,54,0,NA,3
"3131",6,13,1996,3186,54,4.87,NA,3
"3132",6,14,1996,3186,54,0,NA,3
"3133",6,15,1996,3186,54,0,NA,3
"3134",7,16,1996,3186,54,0,NA,3
"3135",7,17,1996,3186,54,0,NA,3
"3136",7,18,1996,3186,54,0,NA,3
"3137",7,19,1996,3186,54,4.87,NA,3
"3138",7,20,1996,3186,54,0,NA,3
"3139",7,24,1996,3186,54,4.96,NA,3
"3140",7,25,1996,3186,54,4.87,NA,3
"3141",7,26,1996,3186,54,0,NA,3
"3142",7,30,1996,3186,54,6.29,NA,3
"3143",8,2,1996,3186,54,4.96,NA,3
"3144",8,5,1996,3186,54,4.87,NA,3
"3145",9,28,1996,3186,54,2.75,NA,3
"3146",10,15,1996,3186,54,4.96,NA,3
"3147",10,16,1996,3186,54,0,NA,3
"3148",10,17,1996,3186,54,0,NA,3
"3149",10,18,1996,3186,54,0,NA,3
"3150",10,28,1996,3186,54,0,NA,3
"3151",10,29,1996,3186,54,4.87,NA,3
"3152",10,30,1996,3186,54,0,NA,3
"3153",11,2,1996,3186,54,4.87,NA,3
"3154",11,3,1996,3186,54,6.4,NA,3
"3155",11,5,1996,3186,54,0,NA,3
"3156",11,6,1996,3186,54,4.87,NA,3
"3157",11,7,1996,3186,54,4.96,NA,3
"3158",11,8,1996,3186,54,0,NA,3
"3159",11,18,1996,3186,54,4.96,NA,3
"3160",12,4,1996,3186,54,0,NA,3
"3161",12,7,1996,3186,54,0,NA,3
"3162",12,8,1996,3186,54,0,NA,3
"3163",1,12,1997,3186,55,0,NA,3
"3164",1,13,1997,3186,55,4.96,NA,3
"3165",1,14,1997,3186,55,0,NA,3
"3166",1,15,1997,3186,55,0,NA,3
"3167",1,16,1997,3186,55,0,NA,3
"3168",1,17,1997,3186,55,0,NA,3
"3169",2,8,1997,3186,55,0,NA,3
